weekday,month,date,year,text,handle,comment_unclean,service_person,comment
Thu,Oct,8,2015,@decoqween Hi Debbie! Please DM your ticket number. I will take a look.  *MR,@decoqween  ,Hi Debbie! Please DM your ticket number. I will take a look.  *MR,MR,Hi Debbie! Please DM your ticket number. I will take a look.  
Thu,Oct,8,2015,@DiersWilliam Hi William. The counter will open at 415a. *NG,@DiersWilliam  ,Hi William. The counter will open at 415a. *NG,NG,Hi William. The counter will open at 415a. 
Thu,Oct,8,2015,@TerryLinhart Good morning Terry! Thanks for letting us be your ride. Happy Travels! :-) *NG,@TerryLinhart  ,Good morning Terry! Thanks for letting us be your ride. Happy Travels! :-) *NG,NG,Good morning Terry! Thanks for letting us be your ride. Happy Travels! :-) 
Thu,Oct,8,2015,@California1412 My pleasure.  *NG,@California1412  ,My pleasure.  *NG,NG,My pleasure.  
Thu,Oct,8,2015,@California1412 Thanks. The counters in Terminal E will open at 4a. *NG,@California1412  ,Thanks. The counters in Terminal E will open at 4a. *NG,NG,Thanks. The counters in Terminal E will open at 4a. 
Thu,Oct,8,2015,@California1412 Hi Carleene. What airport are you at? I'll be happy to check the ticket counters' hours of operation.  *NG,@California1412  ,Hi Carleene. What airport are you at? I'll be happy to check the ticket counters' hours of operation.  *NG,NG,Hi Carleene. What airport are you at? I'll be happy to check the ticket counters' hours of operation.  
Thu,Oct,8,2015,@MiYAH_BaddAzz Sorry to hear Miyah. Pls follow/DM your confirmation # if assistance is needed via Twitter.  *NG,@MiYAH_BaddAzz  ,Sorry to hear Miyah. Pls follow/DM your confirmation # if assistance is needed via Twitter.  *NG,NG,Sorry to hear Miyah. Pls follow/DM your confirmation # if assistance is needed via Twitter.  
Thu,Oct,8,2015,"@bdemon231 Customer Care is closed until 8a Eastern time, but you can reach them at 800-455-2720. *WG",@bdemon231  ,"Customer Care is closed until 8a Eastern time, but you can reach them at 800-455-2720. *WG",WG,"Customer Care is closed until 8a Eastern time, but you can reach them at 800-455-2720. "
Thu,Oct,8,2015,@shinyfromlot Sorry to hear you are receiving an error. Pls contact our Online Support Team at 888 750 3284 for further assistance.  *NG,@shinyfromlot  ,Sorry to hear you are receiving an error. Pls contact our Online Support Team at 888 750 3284 for further assistance.  *NG,NG,Sorry to hear you are receiving an error. Pls contact our Online Support Team at 888 750 3284 for further assistance.  
Thu,Oct,8,2015,"@bdemon231 I hope you're okay! I'll let Cabin Maintenance know to fix the seat. If you were injured, please call 866-783-2286. *WG",@bdemon231  ,"I hope you're okay! I'll let Cabin Maintenance know to fix the seat. If you were injured, please call 866-783-2286. *WG",WG,"I hope you're okay! I'll let Cabin Maintenance know to fix the seat. If you were injured, please call 866-783-2286. "
Thu,Oct,8,2015,"@physiquejustin So sorry, we're unable to quote fares via Twitter.  *NG",@physiquejustin  ,"So sorry, we're unable to quote fares via Twitter.  *NG",NG,"So sorry, we're unable to quote fares via Twitter.  "
Thu,Oct,8,2015,@physiquejustin Got it! Feel free to contact our Online Support Team at 888 750 3284. They'll be happy to assist. *NG,@physiquejustin  ,Got it! Feel free to contact our Online Support Team at 888 750 3284. They'll be happy to assist. *NG,NG,Got it! Feel free to contact our Online Support Team at 888 750 3284. They'll be happy to assist. 
Thu,Oct,8,2015,"@svchappel That doesn't look good, but a flight attendant may be able to adjust that. *WG",@svchappel  ,"That doesn't look good, but a flight attendant may be able to adjust that. *WG",WG,"That doesn't look good, but a flight attendant may be able to adjust that. "
Thu,Oct,8,2015,"@merhl Hi Joe, glad you enjoyed your flight. I will forward your compliment and suggestion. Thanks for your loyalty. *LS",@merhl  ,"Hi Joe, glad you enjoyed your flight. I will forward your compliment and suggestion. Thanks for your loyalty. *LS",LS,"Hi Joe, glad you enjoyed your flight. I will forward your compliment and suggestion. Thanks for your loyalty. "
Thu,Oct,8,2015,@CM_Holloway01 Great! We are searching for ya :).  *VI,@CM_Holloway01  ,Great! We are searching for ya :).  *VI,VI,Great! We are searching for ya :).  
Thu,Oct,8,2015,@de_strategist We will pass this along to our leadership team.  Thank you for flying Delta. *ML,@de_strategist  ,We will pass this along to our leadership team.  Thank you for flying Delta. *ML,ML,We will pass this along to our leadership team.  Thank you for flying Delta. 
Thu,Oct,8,2015,"@frisbeerab No, sorry...we don't have access to those in Twitter, either. *TP",@frisbeerab  ,"No, sorry...we don't have access to those in Twitter, either. *TP",TP,"No, sorry...we don't have access to those in Twitter, either. "
Thu,Oct,8,2015,@luxtraveltracy  Thank you for choosing Delta.  *HW,@luxtraveltracy  , Thank you for choosing Delta.  *HW,HW, Thank you for choosing Delta.  
Thu,Oct,8,2015,@de_strategist Thank you for the kind words.  We love to hear how awesome our flight attendants are! *ML,@de_strategist  ,Thank you for the kind words.  We love to hear how awesome our flight attendants are! *ML,ML,Thank you for the kind words.  We love to hear how awesome our flight attendants are! 
Thu,Oct,8,2015,@alitalien  You're welcome Alexandria....happy spending! *LS,@alitalien  , You're welcome Alexandria....happy spending! *LS,LS, You're welcome Alexandria....happy spending! 
Thu,Oct,8,2015,"@joannie Ahh! I'm sorry for your frustration, Joanna. :( We truly appreciate your loyalty to us.  *VI",@joannie  ,"Ahh! I'm sorry for your frustration, Joanna. :( We truly appreciate your loyalty to us.  *VI",VI,"Ahh! I'm sorry for your frustration, Joanna. :( We truly appreciate your loyalty to us.  "
Thu,Oct,8,2015,@TahoeATX16  I greatly apologize for the inconvenience.  Thank you for your loyalty. *ML,@TahoeATX16  , I greatly apologize for the inconvenience.  Thank you for your loyalty. *ML,ML, I greatly apologize for the inconvenience.  Thank you for your loyalty. 
Thu,Oct,8,2015,@TahoeATX16  I have placed a remark in the record to alert our gate agents that you are traveling together.  *ML,@TahoeATX16  , I have placed a remark in the record to alert our gate agents that you are traveling together.  *ML,ML, I have placed a remark in the record to alert our gate agents that you are traveling together.  
Thu,Oct,8,2015,@erindick  Congrats on your Million Mile flight! This is awesome! Thank you for your continued loyalty. :-) *AN,@erindick  , Congrats on your Million Mile flight! This is awesome! Thank you for your continued loyalty. :-) *AN,AN, Congrats on your Million Mile flight! This is awesome! Thank you for your continued loyalty. :-) 
Thu,Oct,8,2015,@CM_Holloway01 Our pleasure Christine! Were you advised to fill out the lost item form? That will surely make things go faster.  *VI,@CM_Holloway01  ,Our pleasure Christine! Were you advised to fill out the lost item form? That will surely make things go faster.  *VI,VI,Our pleasure Christine! Were you advised to fill out the lost item form? That will surely make things go faster.  
Thu,Oct,8,2015,@TahoeATX16 Our gate agents should be able to arrange seating together for the return flight upon check-in.   *ML,@TahoeATX16  ,Our gate agents should be able to arrange seating together for the return flight upon check-in.   *ML,ML,Our gate agents should be able to arrange seating together for the return flight upon check-in.   
Thu,Oct,8,2015,@KimberlyBrooke8 Sorry to hear this. I would like to understand what you were charged and why. Pls follow/DM your confirmation number. *TP,@KimberlyBrooke8  ,Sorry to hear this. I would like to understand what you were charged and why. Pls follow/DM your confirmation number. *TP,TP,Sorry to hear this. I would like to understand what you were charged and why. Pls follow/DM your confirmation number. 
Thu,Oct,8,2015,"@TahoeATX16 Jared, thank you again for your patience.  I am unable to move your family's seating due to the infant in arms.  *ML",@TahoeATX16  ,"Jared, thank you again for your patience.  I am unable to move your family's seating due to the infant in arms.  *ML",ML,"Jared, thank you again for your patience.  I am unable to move your family's seating due to the infant in arms.  "
Thu,Oct,8,2015,"@frisbeerab An adult beverage does sound good, but we don't have access to those via Twitter.  *TP",@frisbeerab  ,"An adult beverage does sound good, but we don't have access to those via Twitter.  *TP",TP,"An adult beverage does sound good, but we don't have access to those via Twitter.  "
Thu,Oct,8,2015,@AmyHarrison74 I am so sorry Amy. I will definitely forward this to our Operations team. Please provide the airport and flight #. *CM,@AmyHarrison74  ,I am so sorry Amy. I will definitely forward this to our Operations team. Please provide the airport and flight #. *CM,CM,I am so sorry Amy. I will definitely forward this to our Operations team. Please provide the airport and flight #. 
Thu,Oct,8,2015,"@adetocqueville   In the future, pls reach out to a flight attendant whenever possible so you can be moved to an alternate seat. *LS",@adetocqueville  ,"  In the future, pls reach out to a flight attendant whenever possible so you can be moved to an alternate seat. *LS",LS,"  In the future, pls reach out to a flight attendant whenever possible so you can be moved to an alternate seat. "
Thu,Oct,8,2015,@adetocqueville  I apologise for your discomfort. *LS,@adetocqueville  , I apologise for your discomfort. *LS,LS, I apologise for your discomfort. 
Thu,Oct,8,2015,@CM_Holloway01 You will be contacted as soon as we have an answer. Thanks for your patience.  *VI,@CM_Holloway01  ,You will be contacted as soon as we have an answer. Thanks for your patience.  *VI,VI,You will be contacted as soon as we have an answer. Thanks for your patience.  
Thu,Oct,8,2015,@SoBeOrganized Hi. Just a follow up to the service provided yesterday. Was the issue resolved to your satisfaction? *JH,@SoBeOrganized  ,Hi. Just a follow up to the service provided yesterday. Was the issue resolved to your satisfaction? *JH,JH,Hi. Just a follow up to the service provided yesterday. Was the issue resolved to your satisfaction? 
Thu,Oct,8,2015,@rsonnysampayan  Just one moment while I research your question. *CK,@rsonnysampayan  , Just one moment while I research your question. *CK,CK, Just one moment while I research your question. 
Thu,Oct,8,2015,@michael_sproul Hi. Just a follow up to the service provided yesterday. Was the issue resolved to your satisfaction? *JH,@michael_sproul  ,Hi. Just a follow up to the service provided yesterday. Was the issue resolved to your satisfaction? *JH,JH,Hi. Just a follow up to the service provided yesterday. Was the issue resolved to your satisfaction? 
Thu,Oct,8,2015,"@freepenguins  Hi James, I really regret that those are your thoughts. Please let me know if I can be of further assistance please. *CK",@freepenguins  ," Hi James, I really regret that those are your thoughts. Please let me know if I can be of further assistance please. *CK",CK," Hi James, I really regret that those are your thoughts. Please let me know if I can be of further assistance please. "
Thu,Oct,8,2015,"@NealTomasin Hi Neal, pls follow/DM your conf# along with detailed information of what's happening. *AD",@NealTomasin  ,"Hi Neal, pls follow/DM your conf# along with detailed information of what's happening. *AD",AD,"Hi Neal, pls follow/DM your conf# along with detailed information of what's happening. "
Thu,Oct,8,2015,"@_SherylJ_ Okay. Yes, you will have to contact them.  *SD",@_SherylJ_  ,"Okay. Yes, you will have to contact them.  *SD",SD,"Okay. Yes, you will have to contact them.  "
Thu,Oct,8,2015,@kirkfromfargo Hi. Just a follow up to the service provided yesterday. Was the issue resolved to your satisfaction? *JH,@kirkfromfargo  ,Hi. Just a follow up to the service provided yesterday. Was the issue resolved to your satisfaction? *JH,JH,Hi. Just a follow up to the service provided yesterday. Was the issue resolved to your satisfaction? 
Thu,Oct,8,2015,@_SherylJ_ Are you flying on Virgin ticket stock or a Delta ticket stock?  *SD,@_SherylJ_  ,Are you flying on Virgin ticket stock or a Delta ticket stock?  *SD,SD,Are you flying on Virgin ticket stock or a Delta ticket stock?  
Thu,Oct,8,2015,"@UnitedAmanda  Amanda, that is definitely what we do not like to hear. Let me know if I can be of assistance please. *CK",@UnitedAmanda  ," Amanda, that is definitely what we do not like to hear. Let me know if I can be of assistance please. *CK",CK," Amanda, that is definitely what we do not like to hear. Let me know if I can be of assistance please. "
Thu,Oct,8,2015,@vabsiibarra Hello.  Our Online Customer Team is happy to assist. Pls call 1-888-750-3284. *TP,@vabsiibarra  ,Hello.  Our Online Customer Team is happy to assist. Pls call 1-888-750-3284. *TP,TP,Hello.  Our Online Customer Team is happy to assist. Pls call 1-888-750-3284. 
Thu,Oct,8,2015,@amandatoryS Got it. I will take a look for you. One moment please.  *CM,@amandatoryS  ,Got it. I will take a look for you. One moment please.  *CM,CM,Got it. I will take a look for you. One moment please.  
Thu,Oct,8,2015,"@JCCodeHound I totally understand your frustration. Once your item has been located, someone will definitely reach out to you.  *SD",@JCCodeHound  ,"I totally understand your frustration. Once your item has been located, someone will definitely reach out to you.  *SD",SD,"I totally understand your frustration. Once your item has been located, someone will definitely reach out to you.  "
Thu,Oct,8,2015,@ahokie  Thanks for the pic. Truly a great cause. *HW,@ahokie  , Thanks for the pic. Truly a great cause. *HW,HW, Thanks for the pic. Truly a great cause. 
Thu,Oct,8,2015,@mankonpp Hi Sundeep. Please follow/DM your confirm # and your request. I will be happy to take a look. *CM,@mankonpp  ,Hi Sundeep. Please follow/DM your confirm # and your request. I will be happy to take a look. *CM,CM,Hi Sundeep. Please follow/DM your confirm # and your request. I will be happy to take a look. 
Thu,Oct,8,2015,@tim_enloe Thank you!  *MR,@tim_enloe  ,Thank you!  *MR,MR,Thank you!  
Thu,Oct,8,2015,"@KenWPac  Ken, sorry you haven't taken off yet. I'm sure you'll be on your way shortly.  *LS",@KenWPac  ," Ken, sorry you haven't taken off yet. I'm sure you'll be on your way shortly.  *LS",LS," Ken, sorry you haven't taken off yet. I'm sure you'll be on your way shortly.  "
Thu,Oct,8,2015,@LUVBYMANY Sorry to hear about your experience. Pls follow/DM your conf# and I'll be glad to take a look. *AD,@LUVBYMANY  ,Sorry to hear about your experience. Pls follow/DM your conf# and I'll be glad to take a look. *AD,AD,Sorry to hear about your experience. Pls follow/DM your conf# and I'll be glad to take a look. 
Thu,Oct,8,2015,@tim_enloe Wow! We love to hear that. I'm sending a message to the Leadership now. Thank you for taking the time to compliment!  *MR,@tim_enloe  ,Wow! We love to hear that. I'm sending a message to the Leadership now. Thank you for taking the time to compliment!  *MR,MR,Wow! We love to hear that. I'm sending a message to the Leadership now. Thank you for taking the time to compliment!  
Thu,Oct,8,2015,@amandatoryS I will be happy to forward to the Operations team. *CM,@amandatoryS  ,I will be happy to forward to the Operations team. *CM,CM,I will be happy to forward to the Operations team. 
Thu,Oct,8,2015,@lindajdunn Sorry for the delay. Pls follow so I can send you a private message. *LS,@lindajdunn  ,Sorry for the delay. Pls follow so I can send you a private message. *LS,LS,Sorry for the delay. Pls follow so I can send you a private message. 
Fri,Oct,9,2015,"@bb502 You're most welcome, Alicia. *MD",@bb502  ,"You're most welcome, Alicia. *MD",MD,"You're most welcome, Alicia. "
Fri,Oct,9,2015,@JamesFleury91 Sorry for the delay. Your case will be responded to shortly.  *RD,@JamesFleury91  ,Sorry for the delay. Your case will be responded to shortly.  *RD,RD,Sorry for the delay. Your case will be responded to shortly.  
Fri,Oct,9,2015,@KhinKhinSlone ...please reach out to our airport Team to check the possibility to move you two together.  *MD ,@KhinKhinSlone  ,...please reach out to our airport Team to check the possibility to move you two together.  *MD ,MD ,...please reach out to our airport Team to check the possibility to move you two together.  
Fri,Oct,9,2015,"@KhinKhinSlone Hi Khin. I see your seats. I'm sorry I can't change them since there's no other seats open at this moment. However,... ",@KhinKhinSlone  ,"Hi Khin. I see your seats. I'm sorry I can't change them since there's no other seats open at this moment. However,... ",,"Hi Khin. I see your seats. I'm sorry I can't change them since there's no other seats open at this moment. However,... "
Fri,Oct,9,2015,@DylanElise90 ...&amp; midnight (ET). A team member will do their best to update you on the status. My apologies. *JH ,@DylanElise90  ,...&amp; midnight (ET). A team member will do their best to update you on the status. My apologies. *JH ,JH ,...&amp; midnight (ET). A team member will do their best to update you on the status. My apologies. 
Fri,Oct,9,2015,"@DylanElise90 ...single item reported. For an update , pls contact our Central baggage Service team at 1-800-325-8224, between 7am... ",@DylanElise90  ,"...single item reported. For an update , pls contact our Central baggage Service team at 1-800-325-8224, between 7am... ",,"...single item reported. For an update , pls contact our Central baggage Service team at 1-800-325-8224, between 7am... "
Fri,Oct,9,2015,"@DylanElise90 Hi Dylan. We understand that every lost item is very important, &amp; we will undergo an exhaustive search to locate every... ",@DylanElise90  ,"Hi Dylan. We understand that every lost item is very important, &amp; we will undergo an exhaustive search to locate every... ",,"Hi Dylan. We understand that every lost item is very important, &amp; we will undergo an exhaustive search to locate every... "
Thu,Oct,8,2015,@SteveLunny You may wish to speak with American Express at 800 257 0770. *DD,@SteveLunny  ,You may wish to speak with American Express at 800 257 0770. *DD,DD,You may wish to speak with American Express at 800 257 0770. 
Thu,Oct,8,2015,@jdsmth ...be glad to work with you regarding any issues. My apologies for the service. *MD ,@jdsmth  ,...be glad to work with you regarding any issues. My apologies for the service. *MD ,MD ,...be glad to work with you regarding any issues. My apologies for the service. 
Thu,Oct,8,2015,@jdsmth Hi Jason. That is not good to hear. For questions or comments regarding the wifi service pls tweet @Gogo. A team member will... ,@jdsmth  ,Hi Jason. That is not good to hear. For questions or comments regarding the wifi service pls tweet @Gogo. A team member will... ,,Hi Jason. That is not good to hear. For questions or comments regarding the wifi service pls tweet @Gogo. A team member will... 
Thu,Oct,8,2015,"@JamesFleury91 Hello, James. Unfortunately, a response can range from 14-30 days from an initial filing of a case.  *RD",@JamesFleury91  ,"Hello, James. Unfortunately, a response can range from 14-30 days from an initial filing of a case.  *RD",RD,"Hello, James. Unfortunately, a response can range from 14-30 days from an initial filing of a case.  "
Thu,Oct,8,2015,@dana_budovitch ...kiosk or one of our airport team member.  *RD ,@dana_budovitch  ,...kiosk or one of our airport team member.  *RD ,RD ,...kiosk or one of our airport team member.  
Thu,Oct,8,2015,"@dana_budovitch Hello, Dana. You can print your boarding pass online. Or you can also receive your boarding pass at the airport via... ",@dana_budovitch  ,"Hello, Dana. You can print your boarding pass online. Or you can also receive your boarding pass at the airport via... ",,"Hello, Dana. You can print your boarding pass online. Or you can also receive your boarding pass at the airport via... "
Thu,Oct,8,2015,"@penaetis ...securely under the seat in front of the passenger. For more details, pls see: http://t.co/dPlzzNCMhe *JH ",@penaetis  ,"...securely under the seat in front of the passenger. For more details, pls see: http://t.co/dPlzzNCMhe *JH ",JH ,"...securely under the seat in front of the passenger. For more details, pls see: http://t.co/dPlzzNCMhe "
Thu,Oct,8,2015,@penaetis ...to carry personal items on board the aircraft due to limited overhead space.  Personal items must be able to fit... ,@penaetis  ,...to carry personal items on board the aircraft due to limited overhead space.  Personal items must be able to fit... ,,...to carry personal items on board the aircraft due to limited overhead space.  Personal items must be able to fit... 
Thu,Oct,8,2015,"@penaetis Oh Ok. I understand. Paxs traveling on Delta Connection flts, &amp; only those flts with 50 seats or less, are only permitted... ",@penaetis  ,"Oh Ok. I understand. Paxs traveling on Delta Connection flts, &amp; only those flts with 50 seats or less, are only permitted... ",,"Oh Ok. I understand. Paxs traveling on Delta Connection flts, &amp; only those flts with 50 seats or less, are only permitted... "
Thu,Oct,8,2015,@Nick_Pierce15 Your card is from American Express. You may wish to speak with them at 800 257 0770. *DD,@Nick_Pierce15  ,Your card is from American Express. You may wish to speak with them at 800 257 0770. *DD,DD,Your card is from American Express. You may wish to speak with them at 800 257 0770. 
Thu,Oct,8,2015,"@MzDivineDove Hello, Rita. Not good to see. Apologies for your frustrations.  *RD",@MzDivineDove  ,"Hello, Rita. Not good to see. Apologies for your frustrations.  *RD",RD,"Hello, Rita. Not good to see. Apologies for your frustrations.  "
Thu,Oct,8,2015,"@lfaguer Sure thing, have a great flight. :-) *JJ",@lfaguer  ,"Sure thing, have a great flight. :-) *JJ",JJ,"Sure thing, have a great flight. :-) "
Thu,Oct,8,2015,@followbl Fingers crossed! *RD,@followbl  ,Fingers crossed! *RD,RD,Fingers crossed! 
Fri,Oct,9,2015,@alexperson So sorry to hear Alex. Pls follow/DM your confirmation # if rebooking assistance is needed.  *NG,@alexperson  ,So sorry to hear Alex. Pls follow/DM your confirmation # if rebooking assistance is needed.  *NG,NG,So sorry to hear Alex. Pls follow/DM your confirmation # if rebooking assistance is needed.  
Fri,Oct,9,2015,@SydneyBaby__ Please follow and DM your confirmation and I will take a look. *DD,@SydneyBaby__  ,Please follow and DM your confirmation and I will take a look. *DD,DD,Please follow and DM your confirmation and I will take a look. 
Fri,Oct,9,2015,@cezgambo You're welcome. *NG,@cezgambo  ,You're welcome. *NG,NG,You're welcome. 
Fri,Oct,9,2015,"@miamiowangeles You can also track you luggage via this link: http://t.co/1Y3R2vs9bg. If rebooking is needed, I'll be happy to assist. *NG",@miamiowangeles  ,"You can also track you luggage via this link: http://t.co/1Y3R2vs9bg. If rebooking is needed, I'll be happy to assist. *NG",NG,"You can also track you luggage via this link: http://t.co/1Y3R2vs9bg. If rebooking is needed, I'll be happy to assist. "
Fri,Oct,9,2015,@cezgambo The second piece is $40. *NG,@cezgambo  ,The second piece is $40. *NG,NG,The second piece is $40. 
Fri,Oct,9,2015,@DreammSin ...We expect our team to provide exemplary service at all times. I apologize this was not your experience tonight. *NG ,@DreammSin  ,...We expect our team to provide exemplary service at all times. I apologize this was not your experience tonight. *NG ,NG ,...We expect our team to provide exemplary service at all times. I apologize this was not your experience tonight. 
Fri,Oct,9,2015,@DreammSin Hi there! We sincerely appreciate you providing your feedback. I will definitely forward this information over for review.... ,@DreammSin  ,Hi there! We sincerely appreciate you providing your feedback. I will definitely forward this information over for review.... ,,Hi there! We sincerely appreciate you providing your feedback. I will definitely forward this information over for review.... 
Fri,Oct,9,2015,@miamiowangeles This is the most recent information that we have. Pls see an agent at the airport for assistance with your luggage.  *NG,@miamiowangeles  ,This is the most recent information that we have. Pls see an agent at the airport for assistance with your luggage.  *NG,NG,This is the most recent information that we have. Pls see an agent at the airport for assistance with your luggage.  
Fri,Oct,9,2015,@vcmonkey Have a great evening. We appreciate your loyalty. *DD,@vcmonkey  ,Have a great evening. We appreciate your loyalty. *DD,DD,Have a great evening. We appreciate your loyalty. 
Fri,Oct,9,2015,@cezgambo ...50lbs or 115 linear inches. *NG ,@cezgambo  ,...50lbs or 115 linear inches. *NG ,NG ,...50lbs or 115 linear inches. 
Fri,Oct,9,2015,@cezgambo Golf clubs are the same price as regular checked luggage. If this is your only bag it'll cost $25 and is not to exceed... ,@cezgambo  ,Golf clubs are the same price as regular checked luggage. If this is your only bag it'll cost $25 and is not to exceed... ,,Golf clubs are the same price as regular checked luggage. If this is your only bag it'll cost $25 and is not to exceed... 
Fri,Oct,9,2015,@nique_gray This link should be helpful http://t.co/RdugUpaJGI. *DD,@nique_gray  ,This link should be helpful http://t.co/RdugUpaJGI. *DD,DD,This link should be helpful http://t.co/RdugUpaJGI. 
Fri,Oct,9,2015,"@vcmonkey Yes, you can. *DD",@vcmonkey  ,"Yes, you can. *DD",DD,"Yes, you can. "
Fri,Oct,9,2015,@miamiowangeles This flight was diverted to Omaha due to no operating runway lights in DSM. The ETA into DSM is 1212a. *NG,@miamiowangeles  ,This flight was diverted to Omaha due to no operating runway lights in DSM. The ETA into DSM is 1212a. *NG,NG,This flight was diverted to Omaha due to no operating runway lights in DSM. The ETA into DSM is 1212a. 
Fri,Oct,9,2015,"@ChevyCletus Hi. My apologies. For your privacy, pls follow &amp; Direct Message your Delta confirmation # for review. *JH",@ChevyCletus  ,"Hi. My apologies. For your privacy, pls follow &amp; Direct Message your Delta confirmation # for review. *JH",JH,"Hi. My apologies. For your privacy, pls follow &amp; Direct Message your Delta confirmation # for review. "
Fri,Oct,9,2015,"@asbergman SDC is sold out. If you are changing, it will be a flight change and the fee will apply. Sorry to disappoint. *DD",@asbergman  ,"SDC is sold out. If you are changing, it will be a flight change and the fee will apply. Sorry to disappoint. *DD",DD,"SDC is sold out. If you are changing, it will be a flight change and the fee will apply. Sorry to disappoint. "
Fri,Oct,9,2015,"@DameKimK Hmm, strange. Pls see the flight attendant for assistance as this plane may have the screen under/along side the seat. *NG",@DameKimK  ,"Hmm, strange. Pls see the flight attendant for assistance as this plane may have the screen under/along side the seat. *NG",NG,"Hmm, strange. Pls see the flight attendant for assistance as this plane may have the screen under/along side the seat. "
Fri,Oct,9,2015,@D_Acres If you would like to speak with someone by phone. You may call our Reservations Team at 800 221 1212 for assistance. *DD,@D_Acres  ,If you would like to speak with someone by phone. You may call our Reservations Team at 800 221 1212 for assistance. *DD,DD,If you would like to speak with someone by phone. You may call our Reservations Team at 800 221 1212 for assistance. 
Fri,Oct,9,2015,@Longsx3 I understand. Again my apologies for the inconvenience.  *NG,@Longsx3  ,I understand. Again my apologies for the inconvenience.  *NG,NG,I understand. Again my apologies for the inconvenience.  
Fri,Oct,9,2015,@kibbeeceo Hi SJ. Pls DM your confirmation # and I'll be happy to assist.  *NG,@kibbeeceo  ,Hi SJ. Pls DM your confirmation # and I'll be happy to assist.  *NG,NG,Hi SJ. Pls DM your confirmation # and I'll be happy to assist.  
Fri,Oct,9,2015,@merlin_aka_sly ...tweet back today between 8a-8p ET for further assistance. *NG ,@merlin_aka_sly  ,...tweet back today between 8a-8p ET for further assistance. *NG ,NG ,...tweet back today between 8a-8p ET for further assistance. 
Fri,Oct,9,2015,@merlin_aka_sly My apologies for the delay in receiving your miles. Currently the desk which handles these request is closed. Pls... ,@merlin_aka_sly  ,My apologies for the delay in receiving your miles. Currently the desk which handles these request is closed. Pls... ,,My apologies for the delay in receiving your miles. Currently the desk which handles these request is closed. Pls... 
Fri,Oct,9,2015,@Haartz Hello. I'm not quite sure but I'll be sure to pass this question/suggestion on to our App Team.  *NG,@Haartz  ,Hello. I'm not quite sure but I'll be sure to pass this question/suggestion on to our App Team.  *NG,NG,Hello. I'm not quite sure but I'll be sure to pass this question/suggestion on to our App Team.  
Fri,Oct,9,2015,@CWunder Your flight is operated by Air Europa. You will check in at the Airport with UX. *DD,@CWunder  ,Your flight is operated by Air Europa. You will check in at the Airport with UX. *DD,DD,Your flight is operated by Air Europa. You will check in at the Airport with UX. 
Fri,Oct,9,2015,@CWunder Sorry to hear. Please follow and DM your confirmation. *DD,@CWunder  ,Sorry to hear. Please follow and DM your confirmation. *DD,DD,Sorry to hear. Please follow and DM your confirmation. 
Fri,Oct,9,2015,"@mattmogle There's no way to know what seat you would have, on which flight, if you miss your original connection Mr. Mogle.  *NG",@mattmogle  ,"There's no way to know what seat you would have, on which flight, if you miss your original connection Mr. Mogle.  *NG",NG,"There's no way to know what seat you would have, on which flight, if you miss your original connection Mr. Mogle.  "
Fri,Oct,9,2015,@mattmogle Oh no! Well I can understand your concern. You should be able to make that connection.  *NG,@mattmogle  ,Oh no! Well I can understand your concern. You should be able to make that connection.  *NG,NG,Oh no! Well I can understand your concern. You should be able to make that connection.  
Fri,Oct,9,2015,@MikeGrella Hi Mike. I'm sure there's a way. Pls contact our Online Support Team at 888 750 3284 and they'll be happy to assist.  *NG,@MikeGrella  ,Hi Mike. I'm sure there's a way. Pls contact our Online Support Team at 888 750 3284 and they'll be happy to assist.  *NG,NG,Hi Mike. I'm sure there's a way. Pls contact our Online Support Team at 888 750 3284 and they'll be happy to assist.  
Fri,Oct,9,2015,"@mattmogle ...your 2nd, then you'll be rebooked on the next available flight. *NG ",@mattmogle  ,"...your 2nd, then you'll be rebooked on the next available flight. *NG ",NG ,"...your 2nd, then you'll be rebooked on the next available flight. "
Fri,Oct,9,2015,"@mattmogle Hi Matt, this should be a enough time as we're still selling these flights together. If your 1st flight causes you to miss... ",@mattmogle  ,"Hi Matt, this should be a enough time as we're still selling these flights together. If your 1st flight causes you to miss... ",,"Hi Matt, this should be a enough time as we're still selling these flights together. If your 1st flight causes you to miss... "
Fri,Oct,9,2015,@WhittakerLeigh Year starts over on Jan. 1. *NG,@WhittakerLeigh  ,Year starts over on Jan. 1. *NG,NG,Year starts over on Jan. 1. 
Fri,Oct,9,2015,@t3soon Yes you can. *NG,@t3soon  ,Yes you can. *NG,NG,Yes you can. 
Fri,Oct,9,2015,@bryanhenry Please follow and DM your ticket number and SkyMiles number. *DD,@bryanhenry  ,Please follow and DM your ticket number and SkyMiles number. *DD,DD,Please follow and DM your ticket number and SkyMiles number. 
Fri,Oct,9,2015,@manueljdo Sorry to hear! Are you getting an error message? *DD,@manueljdo  ,Sorry to hear! Are you getting an error message? *DD,DD,Sorry to hear! Are you getting an error message? 
Fri,Oct,9,2015,@JeffreyRKuhns Great to hear! I will notify our Leadership Team. Thank you for choosing us. *DD,@JeffreyRKuhns  ,Great to hear! I will notify our Leadership Team. Thank you for choosing us. *DD,DD,Great to hear! I will notify our Leadership Team. Thank you for choosing us. 
Fri,Oct,9,2015,@antsinurpants13 Direct message for privacy. *DD,@antsinurpants13  ,Direct message for privacy. *DD,DD,Direct message for privacy. 
